cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgxzZFZ9VQSV9-JXtTB4AaABAg,Can't believe AppleTV releases this on youtube and doesn't release it on Apple Music. What a miss,8 days ago,@Justinsalehtv,UCRMzkwCZez3qccJqXGSGkcQ,0,,https://yt3.ggpht.com/iZ3hzOoN9DqGdqswQ57mcu4wyJLUqLtF8pQzvSHFsTesnvuqo0_L64hsr1WHL934SXndT1WGxA=s88-c-k-c0x00ffffff-no-rj,False,False,1741029549.284233
UgzNNZ8FliK1DFHAGUp4AaABAg,@51:39 I need to know what this track is called,8 days ago,@Justinsalehtv,UCRMzkwCZez3qccJqXGSGkcQ,0,,https://yt3.ggpht.com/iZ3hzOoN9DqGdqswQ57mcu4wyJLUqLtF8pQzvSHFsTesnvuqo0_L64hsr1WHL934SXndT1WGxA=s88-c-k-c0x00ffffff-no-rj,False,False,1741029549.292642
UgyK_-lBtmUH6pkdixh4AaABAg,Apple TV!!! Love you,8 days ago,@LilNewtGingrich,UCHPBMhLjDzD_JP6KRuIvXpg,0,,https://yt3.ggpht.com/81vBXFVGG7OBdByMfc0XfzkPsEfajddR4AlC64ond6QFE9KNn4PAwJoUURa3XQJzwZN66zNUig=s88-c-k-c0x00ffffff-no-rj,False,False,1741029549.294354
UgyI5zQLrJIW7aqhl2Z4AaABAg,Unironically listening to this while I code multiple regressions.,8 days ago,@kristofori,UCQWi4ALl7UzEqBQ_DhdkygA,0,,https://yt3.ggpht.com/ytc/AIdro_kqYWEA6YbvXsfk0aeUykNoskZ-TmxP7IolLpT1dkWmmQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741029549.295398
UgywSsp9J9SednX8TtF4AaABAg,"Studying for an accounting test, this feels very appropiate lol.",8 days ago,@BMW-sd6nn,UCY7lCU8rqW3e-1lXeuzuYww,0,,https://yt3.ggpht.com/MWM6yYJvD08DEuhhEjAIYzegdjGaYF8TmS6Y83DO4O6umka3hmeAQ2DxpBVFgiJQ0ifMHWNZdg=s88-c-k-c0x00ffffff-no-rj,False,False,1741029549.296045
Ugy6ZcFgTVtIkatTQxJ4AaABAg,8 hours is hilarious,8 days ago,@shafiranw267,UCNqARPdQfVSUa5e1IVHJC1A,0,,https://yt3.ggpht.com/ytc/AIdro_l8MKigWdKyhFIT2yTznq5N3APZZmDmN2xq9qIXjleKOzk=s88-c-k-c0x00ffffff-no-rj,False,False,1741029549.296844
UgxB83wWYJCqHal67m94AaABAg,"The Board approves/controls this playlist. We hope you find it useful/relaxing. Remember, our truth/authority is absolute.",8 days ago,@CampbellsDiaryVA,UC1uXIv-whPFP8ulzRxG8rMA,0,,https://yt3.ggpht.com/_NancN-2HCkaB3bLUGHNcCuvhqf4BD36AYQL3bnwN5CKELnGGph3B7iHvG4EtREQzE4UnJypXso=s88-c-k-c0x00ffffff-no-rj,False,False,1741029549.297389
Ugy3juCYnVlPDQ63KaZ4AaABAg,"OMG, just realized this isn't the same 30 second clip. Someone really edited 8 hours of this.",8 days ago,@amillar7,UCOVGilzmwCZ6jMApFXaMQGQ,0,,https://yt3.ggpht.com/ytc/AIdro_mVOJEhl99n97xvy0JSYnDWHCSf5BoRfZ6CN2GWwaE=s88-c-k-c0x00ffffff-no-rj,False,False,1741029549.301067
UgypEnU-ettkeFU46bJ4AaABAg,I DO have a lot of refining to do,8 days ago,@amillar7,UCOVGilzmwCZ6jMApFXaMQGQ,0,,https://yt3.ggpht.com/ytc/AIdro_mVOJEhl99n97xvy0JSYnDWHCSf5BoRfZ6CN2GWwaE=s88-c-k-c0x00ffffff-no-rj,False,False,1741029549.302079
UgyuzIwmwzkd2o-NTqB4AaABAg,"""Innie Entrance"" - very fitting name for it... en-trance... clever!",8 days ago,@geniussnake497,UCmnLn7kP-3LZd0XCUVNcVcw,0,,https://yt3.ggpht.com/ytc/AIdro_lRV50tLz4dC5XlZj-bBI5JRoxOdJ9TdIIyyBuDlJZx8Q=s88-c-k-c0x00ffffff-no-rj,False,False,1741029549.302579
UgyPqz2iUx8pn8fPEhB4AaABAg,Please enjoy each beat equally,8 days ago,@inbarrr,UCm8VgX7HEambFHBi8GU8HYw,0,,https://yt3.ggpht.com/ytc/AIdro_l01BbL5lABX-SbH32JPbtxYFTw0q_8IG6OWmxVRCh7FG4ikXjaFwgCw3dicMdaW20FGg=s88-c-k-c0x00ffffff-no-rj,False,False,1741029549.303015
UgwfKmii4btVdtszIBp4AaABAg,Need this added to Apple Music @apple,8 days ago,@geek-geek,UCzj75nXL2zroL0xKJ9aVGAw,0,,https://yt3.ggpht.com/zgQnsN4ikUzzssS0bimoI_3i1hcvErqUispon3wcpyLKDSGIBwsIhvnVscJC6qmXhuIP7Lw64g=s88-c-k-c0x00ffffff-no-rj,False,False,1741029549.30343
Ugy_ZZR-Pgt1KVYKrQp4AaABAg,it repeats after like 25 minutes tho :(,8 days ago,@ThomasKirven,UC5bK7ICRy2aKo86E3vDtA6Q,0,,https://yt3.ggpht.com/ytc/AIdro_kWzieO1nMwkNaQ2L4-jKZOA6oCIRk_sOfjuyM38_o=s88-c-k-c0x00ffffff-no-rj,False,False,1741029549.30384
Ugxrj7OTFZXVcHR0m7d4AaABAg,"I'm glad this exists, but FYI: playing this at 2x speed really slaps.",9 days ago,@becklotheamazing,UCX1EOG3u2JOV86Bl3F4lHEA,0,,https://yt3.ggpht.com/nR1zOZHflsvaWJP0II4QZSCCxgqf4hg78f2Iy3GPT341VMoEmo66GqMJ6Jl-Q_jxXpCl__iRUA=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.304246
Ugx4HzAIv0dxCq4ikbh4AaABAg,"New theory: Severance takes place in Bellingham 🤣 Dan Erickson (show creator/writer) went to WWU, Odesza went to WWU, Britt Lower was here last summer in the local circus, the keycaps for the MDR keyboards were made in Custer just north of Bellingham, ""Bellingham"" is one of the files they are working. It's all coming together! (j/k but it's cool that Dan put all these references in the show)",9 days ago,@kbpeterson,UCwAARRVn8AipfoY0n7uOW1Q,0,,https://yt3.ggpht.com/ytc/AIdro_k7bpoJgroOH1GhDe1mInIdLllV54qTJxQDPByH2KF06qA=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.304874
UgxnzJx_n6bpSQw-cox4AaABAg,My innie need this on Apple Music,9 days ago (edited),@m.d.s9119,UCrWwf2XzSuSbKytWjr0SmZA,0,,https://yt3.ggpht.com/kjKk5Ko6mnR7Vi6mDJfukB4RiSEF2amghSHxWXpKcq9UC8sQNFK2Dx3g7KGCV9YWdXP3tP8Xmw=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.305371
Ugzm_kKUaYD7uksLDxN4AaABAg,"I want to buy this, pay for it, not download illegally or rip from youtube. Please tell me where to do this and I will happily give you my money.",9 days ago,@tci-612,UCet7gmyejjqH8OTATO-v3Jw,0,,https://yt3.ggpht.com/ytc/AIdro_ntIewhqHLJ0jb4i8htlVqSetwgNKRcHmRn-O7k5fEhFy5geBaAVhx4v3nsZfmDVAxzbw=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.305914
Ugw6Nkvjwm44fOMLCsB4AaABAg,Please enjoy every beat equally.,9 days ago,@BW2077,UCSDqk6BVZK8gcfE4I1jSa5g,0,,https://yt3.ggpht.com/WwUg72MCoHEb2AV0s05f3-nFuJJh5tJagi96OT6AE6j8DDUGYytOKGkOxW8CPykalC7ctTOB=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.306491
UgwRSuKHsdqp12NizS14AaABAg,They are already the best eight hours of my year!😍,9 days ago,@カラスKorvo,UCq_78P3gy5ybgmDxdDiFAuQ,0,,https://yt3.ggpht.com/hOAJfobmR_0ErdilG7WUxu59Qb3QZ-zEvWshZUbQWodTUUVqLA7TklQPJfs4C_ht84HP5m6paQ=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.307016
UgxDOfzUllfpfBqKgWN4AaABAg,Please add to Spotify!!,9 days ago,@ekundawon,UC0KkSYZDoz_hYf4XQK7gCqw,0,,https://yt3.ggpht.com/6G7UEXwEYZzW2er22a5InaRVR7XIVK0j8YlWrfapk24mBeqN0QMi7UOCwC7KRe8kTRdEiOzi-lA=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.601671
UgwcnvZHEMHmr6hWs_94AaABAg,Ok so when's our ORTBO to an ODESZA concert?,9 days ago,@am96_998,UCHYePDV9jZKu3XMHRvWabVw,1,,https://yt3.ggpht.com/ytc/AIdro_n6ZBBa_3wssvZ-3uYejR-pYif7bZ3F-sJr33JSyktwwYCCLRkkFCHIjZW7Up1yAzVU4w=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.603614
UgyclemitwSZrBemolh4AaABAg,Love how the picture gets degraded each next cycle. Nice touch.,9 days ago,@alexxx4434,UCwRfFwImMmRQ2So1Xcwx7Ew,0,,https://yt3.ggpht.com/ytc/AIdro_nPpJsWB-FARYz8isF3bGu982cecWsr__-nn8UN0eGvmg=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.605539
UgxytjYG71hU46Dkgj94AaABAg,"Starting my shift and hearing this, it's a new experience!",9 days ago,@heydiegodelgado,UCLi10Q2EdQPoAbfztW16bLA,0,,https://yt3.ggpht.com/ytc/AIdro_nBPCfHfHyT1JKjuJlRho9XyuWrKo02K4OBlarZqOsUvYI=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.608655
UgzplS_BqfjE4Yse20l4AaABAg,8 hour day. Where am I? Who am I? Why am I so good at my job?,9 days ago,@casketking,UCpIugY9aVPRwC9h-0z8_gNg,0,,https://yt3.ggpht.com/ytc/AIdro_mIsmMH72RDwpHbxnXUvHHlOTTQBMJ0DBUAKV2nJS-8yz8=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.609617
Ugy1NY1IRkWsbMwX9sF4AaABAg,Am I the only one that thinks it is strange that every part changes at X:00:00 except the music dance experience??,9 days ago,@Herme038,UCT_KGkGwHo327Ezp0kwCCQQ,0,,https://yt3.ggpht.com/ytc/AIdro_lIS32PrKH8E-Z4ir3tbE7LeNaNOsrQkBSJ5HtpuZ_TieRP=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.610432
UgzDX4wlpQlAi-u6usd4AaABAg,"I feel so productive, as if I've eradicated from my essence childish folly.",9 days ago,@CheestosParade,UC_aMIcLmpltMo0dS8mymQfQ,0,,https://yt3.ggpht.com/ytc/AIdro_l5ZIbBEgwtZgFkpa5rNV02u-8Vx6YggfmL2j0PeAXobTQsCm2wmmfwdUlmilBjHqr4mA=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.611707
Ugxr0LDosKmU5Tz_4XF4AaABAg,"48:27 House, M.D. Intro vibes 🎶",9 days ago,@Geisonpiano,UCHvH2HKERV-FPJVxIKSyEWg,0,,https://yt3.ggpht.com/ytc/AIdro_nDqSAzuIICFWyj_uvlDOXDvGgC0oDY7AxRy2MjeT_FsFk=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.61264
UgzNL28XqZG-kJxiVgt4AaABAg,"Muzic to in-no-vate to, hehe. 😜",9 days ago,@Pure_Imagination_728,UCF4wbES6C8wxZKnCZt9ecPA,0,,https://yt3.ggpht.com/60CuTcuvlb0NqCaPTr4NL9cmkM2rcpqmgeK6TdMWkPk2mvqVh4XDdGx1YvYSt9Id1j4LZle998c=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.613387
Ugya3fotCzn2XFkpEpZ4AaABAg,Fking Awsome ❤👌🏾,9 days ago,@NimaKhoshjam,UCBeTaCLLfO0B0cTWW4vhF1A,0,,https://yt3.ggpht.com/I56b3l3G_V6FzVcpoAJ3ohGC5PQRu1ZjVdxO-R0RfkXTBNQC3zNPKLiSjK0WP_zbGoTAZ2SVuw=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.614131
UgwbXxeUQDtNcymJ2GF4AaABAg,waiting for this playlist on Spotify...,9 days ago,@jollykids6598,UC-jnTtzKDBnubdJJiv_zVTA,1,,https://yt3.ggpht.com/ytc/AIdro_kjUVrqCB6UWF75gLzU932nE3hFxWgq9DnF2J5ZgTdjAIb7ONkpz4bBRKOhrX02vgoUJA=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.614872
UgxbBcHtZMZwDHMf1L54AaABAg,this is so Backrooms,9 days ago,@cleebadee01,UCFf6zipM6ci_j6keOg7eeYg,1,,https://yt3.ggpht.com/ytc/AIdro_kQD4TRD9Azt_MjSP6CgaBbwm77XqomrnPU0V1ewWClkBo=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.615609
Ugzb48Di4yBmLtLwctB4AaABAg,"Can someone tell me Odesza's relationship to this music? Meaning, did the compose and/or perform some, most, all, or none of this? Or are they just super-talented DJs/remixers of other artists' work? Shazam couldn't identify any of this for me.",9 days ago,@Gilliganfrog,UCO_nm_O5gq9v6fskuyvRCXw,0,,https://yt3.ggpht.com/ytc/AIdro_koWoVM039KT5lesLI6vnPNCyqMBbZW4n3HNSBgWLuoSg=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.616366
UgwmdkTzm3lvpQuguWJ4AaABAg,can't get enough of this!,9 days ago,@geemareevideo,UC5wa9ZyZ2Ixdnor2sqJ-Vdw,0,,https://yt3.ggpht.com/ytc/AIdro_mHbdByvjfPjSl40I7F9vARrLUdqwJhoMxUswUq0w3Ljw=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.617115
UgyNKxz5-yWwVDL19eV4AaABAg,Why 8:00:28 what does the 28 seconds mean?,9 days ago,@qwertycoder,UC8ktTlmQkIB2tuVMLWnja-g,0,,https://yt3.ggpht.com/ytc/AIdro_mqf1eXIZ3PeBlKnKKAyZ-1I2cDupxDYzrKIBSOQmM=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.617846
Ugw_Ah-LrxyqpSMsPc14AaABAg,I need to grow up,9 days ago,@bonle3771,UC8GU8pfBg6XoKgtBt5J3F5w,0,,https://yt3.ggpht.com/ytc/AIdro_kfe9-vDOOJUhbQOn_fft8Ymd5KWjftl6jLn7ocBGg=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.618766
UgzqBxRQNcxqq3ts1YF4AaABAg,Now we know where ODESZA went. To create a masterpiece,9 days ago,@koncreate8744,UCJS_90KHNCNpQpR32ozEZ7Q,0,,https://yt3.ggpht.com/OGALZH0wRFYr1LDWd0S_wJqISUdzDmPCiw-qDKXpilHI3BGatvzHtkJcE2MHXNcR_9O0t3GlPQ=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.619538
UgxITQb0ZnkFuNUM4Y14AaABAg,This would have been perfect for the days of Cengage homework during the pandemic.,9 days ago,@jinx1120,UC7tlqcqQJs04QmCoHwDkpjw,0,,https://yt3.ggpht.com/ytc/AIdro_mmYL620pi17hLf7aQ2BXij9u2975y_uH7mWGF65Y8=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.620295
Ugw-im5UAf-fQelnWu14AaABAg,fun fact! the show writer went to college at the same place as ODESZA!! there's gotta be some connection :). I know because i went there too!!,9 days ago,@emmadoesartonline,UC1EyR_wjbxW1C3ia1uavYAA,3,,https://yt3.ggpht.com/ytc/AIdro_lAJcW0l3Bk7S0qlZ_uSH7WbsQbO9WM1TcEdXXGHVoOI8w=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.621046
UgzS8XTcjIe37l4b3kx4AaABAg,Brilliant. Thank you for this :),9 days ago,@dannelalbert7111,UCuNVkFtD4KM_xdM_IPgPbqQ,0,,https://yt3.ggpht.com/ytc/AIdro_kcUNEZE1zYgNnxYFtz2GhCetyhjINcN5qIjxfFYpEcfg=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.621782
Ugwp7h3YyOdmQ5ZsYXN4AaABAg,Thanks for helping me concentrate while I prepare my lessons for my students. Cheers from Chile!,9 days ago,@claudiocampos8859,UC0pG8Een08HCvh34L0UtcsQ,0,,https://yt3.ggpht.com/ytc/AIdro_kLN3XIwquK7FqrmWUwBTPuA2CMVDtjIRrcWS2FGfzxoqU=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.900345
UgwGMLCaToRqKifNo754AaABAg,"Forgive me for the harm I have caused this world. None may atone for my actions but me and only in me shall their stain live on. I am thankful to have been caught, my fall cut short by those with wizened hands. All I can be is sorry, and that is all I am",9 days ago,@ludicrouslycapacious,UCy4bLT9UMP0AdgF5WCHqrsw,0,,https://yt3.ggpht.com/ijWCIF5_kfWO-d7raSi0BFosg4ZOdD2zWefdD5bK9_N4BitAyGNRVOGpD0bCsHv415P7kIyUgPU=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.901885
UgzHfPuHBQNCEQOtebR4AaABAg,Need to get this on Spotify!,9 days ago,@illuminati229,UCveJdXZUx09CD0VQEc0mmpw,1,,https://yt3.ggpht.com/ytc/AIdro_k6cR1VUFgh8DAFPemF3TCCgKjsq72rniO-8MYWF-E=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.902884
Ugwthqox5cqPhu1x9iJ4AaABAg,Praise Kier,9 days ago,@nathan_unknown,UClSMAqp7g6s3gqochex6wrA,0,,https://yt3.ggpht.com/ytc/AIdro_l9iJhaA-AOMXV9PXis29E0TSNMnK61xyeopvv6zqc=s88-c-k-c0x00ffffff-no-rj,False,False,1740943149.903728
UgxwOUYcHxf5ZAjPIKt4AaABAg,Whoever is on the marketing team for this show is genius,10 days ago,@Fangorn_,UCyNz-pHNDvBWtuHwuoidKhw,1,1,https://yt3.ggpht.com/xbDGuxY2yP89vaIsUv3NwrzHO7rxzo37uqEzThlivpHdk5SQwX5DfEDS2mmP5-CFEaSrvWQLrw=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.904526
UgwjaQ91ejqs2Yc0Y2Z4AaABAg,That's the type of thing I like to listen at work,10 days ago,@danilocorreia5104,UCUmlknYA77T274PI4D6CNVQ,0,,https://yt3.ggpht.com/ytc/AIdro_nj7ZEpeU-5jbWQESRFdBejztmZ97z8_BrTaC4ZZlnRgQ8=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.905306
UgxgVwv4i-wYDxe7tRt4AaABAg,03:40:58 Dance style like song's Childish Gambino - This Is America!,10 days ago,@pouyaziziyan,UCwL_ex-4zBdfR3VRZ_xADYg,0,,https://yt3.ggpht.com/xCNfMtQzxfSHR9Fu4-5LkyfpvpNeiek1Tx476yOikBE8rAZIFJd0GT6bsajMx9DAob3yYebORQ=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.906089
UgwekE8RNqBqnHSV75l4AaABAg,Looks like it's about one hour that repeats multiple times.,10 days ago,@brianbunton,UCW8SMBL34vrasbDJaE1nIkg,0,,https://yt3.ggpht.com/ytc/AIdro_mb1Q2GnJM44zUkJU0tZJS_eHH1nYIUDW2JFoLhqeg=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.907233
UgyizCCoGZuqukZVhil4AaABAg,LOVE IT!!!🙂,10 days ago,@JustinArchey321,UCXsAnOKy3AtFEySZaSJDMvg,0,,https://yt3.ggpht.com/ytc/AIdro_n7fQ824sWOSMwIE5SIqhEDKVpRRArQIsEtJMB9MRW598wj=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.908059
UgylJML1o5L5XemNMD94AaABAg,[1:57] no escape key on the keyboard,10 days ago,@medorlechien,UCLXHc4TrY4K5BctVcWbIDzg,0,,https://yt3.ggpht.com/ytc/AIdro_mWGzhlnQeynQW02Hi4zrREuyTOVSAKpfqCIfj-QVQ7tg=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.908842
UgwUaquVYge-TO--DV94AaABAg,omg not them coming for the lofi girls job,10 days ago,@mbv22311,UC0pHBHnO2nYIcqIAMsDsk1g,0,,https://yt3.ggpht.com/5mZ5KCpaptprLdtEs1M2VD0jY_demA6ZvdboW4vVROXQXfSvZ88vlISJM5hR9gYRWJIGHxia=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.909621
UgyMvJi_MIuDF2_NtzB4AaABAg,Helly is the real life Lofigirl we were looking for,10 days ago,@zikkicharade,UCTJoht0zoFD-aOx02x1EHrg,0,,https://yt3.ggpht.com/yGL_pM_2pQepeUQPnlRLUkqU7UwqRUKAwrTthliXE9iX4Qxp6taffqn5wMSuVtboZnMdq4bmgQ=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.910398
UgxX2az8i92el2KS5d54AaABAg,"I’m in charge of the office’s music. 

I’m going to see how long this lasts next week.",10 days ago,@danielbearhunley,UClmZPfwZ9g1wFgn5bgjy-fQ,3,,https://yt3.ggpht.com/ytc/AIdro_kfRDEOqqwHuiNFIYCzb6VCFyOF0C78O8cuaxEsC6KBSjU=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.911167
UgyqUNM72KBPXv45NBh4AaABAg,"Did ODESZA do this with Logic, or no?",10 days ago,@radioyug,UCgDFeG7b7GE5LlS2zcDJyuw,0,,https://yt3.ggpht.com/u2PDfRNz3NTuNmqU3P3i2rTzpVkgon67TmS_fUkrffAxVE3klqAWuHjrsRNtDtBjuea5Aq8g=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.912396
Ugy_FHAckx_6xFCqxTZ4AaABAg,This and work in the office,10 days ago,@LaLibraArg,UCObdlBZ1l5HkpwPT3yc83Ag,0,,https://yt3.ggpht.com/ytc/AIdro_kx1S6OCnuVxADs8_eeF8cmwtZB-2mv9KkoBLbifF3_VKFhmKemilEL1SeVcrFS-c7LGQ=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.913324
Ugyd-YeGPJjbevaEmqh4AaABAg,This is in my watch history with 8h viewing history but I’ve never seen this before? What does this mean?,10 days ago,@LC-qs8ti,UCJPyZQILbSrBtDVK_kv_JOA,1,,https://yt3.ggpht.com/ytc/AIdro_nUNMysFIHuzIgFqJMNwHvUNOcaQXBEBou8XkidKEoQ7BI=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.914126
UgwpMDxHyA7Pzm1kYV54AaABAg,Is this how poor the show looks on Apple TV? 1080p with a blurry view of over-exposed white?,10 days ago,@georgehennen,UCxyIjvfmogIEkh3gjRnwTWg,0,,https://yt3.ggpht.com/Hc0xPxNG2O9uFGfOc1RtTIVyE9QybXVtEPERqwbFtwbiXZ0tWb7WQXG7_f7esKyIImwFrYBdTQ=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.914911
Ugy6xKu8uTiNTEAx0MZ4AaABAg,Severance + House music???? I'll take it,10 days ago,@josephreubenfab,UC7wUyaT5ZLoMEUjwQqlktZw,0,,https://yt3.ggpht.com/I77pL7FUXkEtJ6H_a0YErVtimznoJOpBtvaknYBHhbyMA3QPh_I0MVpq0C82xOGnHM5MELSh=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.915691
Ugyi6tAhMCx1wy0m6jR4AaABAg,"1M/week, soon 90% refinement efficiency. Management will be satisfied.",10 days ago,@ElkaOneOnline,UC1COLg6wSoZrubqoSvU8AoA,2,,https://yt3.ggpht.com/ytc/AIdro_mkjnO17Sptyg_FQBrHD8aAwikaAozMJIzu_TkJDnI=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.916619
Ugx94-mmsUccOoSuxL54AaABAg,This is actually pretty based of Apple  ngl,10 days ago,@slashz0r,UCVW0vhNfAjvrvzXgQQdI6EA,0,,https://yt3.ggpht.com/ytc/AIdro_kweD0u3-EylQZqbDNl7Q4qohZEZ6KTxb87MLXHako=s88-c-k-c0x00ffffff-no-rj,False,False,1740856749.917689
UgxwOUYcHxf5ZAjPIKt4AaABAg.AF88DjDDXTEAF8vCEIlAzp,"It markets itself, it's mysterious and Important work. ☺️",9 days ago,@carbonelectra6653,UCqrqNUxKbEl-Izz8juAf14A,2,,https://yt3.ggpht.com/ytc/AIdro_lpVW8zoMuTcFzRHU2s2uo2JPfO2x7f6YsT1fxBe1IM=s88-c-k-c0x00ffffff-no-rj,False,True,1740943150.108782
UgywLbot84p8G2fGM7d4AaABAg,I just rebuilt my dead wife’s consciousness,10 days ago (edited),@anon-w7v,UCqiJU5zAZtWSa4LGs7SpA5g,1,,https://yt3.ggpht.com/ytc/AIdro_nK23S-OawLWDKo-qIIuEK51dsZl6Awtjllie1nmYluCiMZVMq-fSeMHKP5eDTJrgTaEA=s88-c-k-c0x00ffffff-no-rj,False,False,1740856750.385179
Ugw-lsRUyLngVJ_KJOh4AaABAg,"The latest episode 207 just ruined this for me. No spoilers, but it was cool when maybe what they were refusing was some kind of dark Eldritch energy, not ... what it seems that they're doing. 😢",10 days ago,@tienshan9819,UCWhBM4AOGtJls9dxveYidrQ,1,1,https://yt3.ggpht.com/ytc/AIdro_luS3fnk2_EwlWtnww6PWc3FtmYQMPzgT0Ps7dH2_U40A=s88-c-k-c0x00ffffff-no-rj,False,False,1740856750.386292
UgzkcdHFTboniYQahMJ4AaABAg,reminds me of old BOC,10 days ago,@choongching,UCvhPCDkKc8cT4jMzeTDboGw,0,,https://yt3.ggpht.com/ytc/AIdro_kDjYh3DwAJCIXDp8WmLht4eNC-wi1pUyacCZN6SNTbGqKr=s88-c-k-c0x00ffffff-no-rj,False,False,1740856750.387243
UgxUKzPimdPy11X70Wh4AaABAg,1M views deserve a waffle party,10 days ago,@dellialim8882,UC4RqCcKzdg_R4clTDCINsvQ,0,,https://yt3.ggpht.com/ytc/AIdro_lm-7_MzCicEb5lzGIb6WlSIZOqUwPDgj2jUAZLbdkQ0_s=s88-c-k-c0x00ffffff-no-rj,False,False,1740856750.38825
UgzkfiZqc5pHHAOdEft4AaABAg,Cellbit OST,10 days ago,@antoniovictorHOP,UCizrMhHUU7TLgXib8f9wQHg,0,,https://yt3.ggpht.com/ytc/AIdro_kk2hpfEkF_nPK-Kc7DdCdGcrqzO32QxDRL58xZFPwbwBV1=s88-c-k-c0x00ffffff-no-rj,False,False,1740856750.389524
Ugx2L2FFxjkqH4drYd54AaABAg,"Chat, can we get this on Spotify?",10 days ago,@EdwinVelez-jt6sn,UCtRWmiPUZZQyLAj90paAY-Q,1,,https://yt3.ggpht.com/nImtsVA6hbI2QkJ1a9NKw9KriZfuAO8Sf6POIfX3EuRhkoUUYW4hiish0rC4LRJs5v-HcpC3=s88-c-k-c0x00ffffff-no-rj,False,False,1740856750.390501
UgzU2gHdwoKhkvxyp9B4AaABAg,FIESTA EN LA OFI,10 days ago,@Chope17,UCSGHkpp0PE_PudsyqUAaZqQ,0,,https://yt3.ggpht.com/ytc/AIdro_nt6vFT1c028G24eh1OA98Md_n_YFWBpn-xUKWOEOqlwA=s88-c-k-c0x00ffffff-no-rj,False,False,1740856750.391443
UgyjmKH7vUW7eGe2wqV4AaABAg,My inni enjoys this,10 days ago,@bonle3771,UC8GU8pfBg6XoKgtBt5J3F5w,0,,https://yt3.ggpht.com/ytc/AIdro_kfe9-vDOOJUhbQOn_fft8Ymd5KWjftl6jLn7ocBGg=s88-c-k-c0x00ffffff-no-rj,False,False,1740856750.39278
UgwFXMmq4ZuaskaAdqx4AaABAg,I enjoyed each of these songs/segments equally.,10 days ago,@PleaseAlex07,UCezpuwPFp_GwMOc3deYKEsg,0,,https://yt3.ggpht.com/ytc/AIdro_mb-L5enuy0BzDNnovA32zciDb-Kp_p7AMo0TCHPeqlykED=s88-c-k-c0x00ffffff-no-rj,False,False,1740856750.393854
Ugxn0csXoYupnRZp4k94AaABAg,Dieter Rams approves this,10 days ago,@ddavidgomez6450,UCxpxaHzo08FFIbgx4hot0Xg,0,,https://yt3.ggpht.com/AM3ffxWyI7lPZuf9HPcWnTRnc2ShLkWd4vFALBDKFEfl5sPRJMO8qwbIvrUq2w2Z-1z8W_0d4rY=s88-c-k-c0x00ffffff-no-rj,False,False,1740856750.394775
