cid,text,time,author,channel,votes,time_parsed
Ugy-S5-lqwDO6hnFw-Z4AaABAg.AFSE6mmroQgAFSEzClDeCI,et ?,3 days ago,@lolblock7909,UCGU-cNglkE1Ctka6Vk66pbA,0,1741536473.2485
UgzACdrhJxqUOt_4Qox4AaABAg.AFSCgtchT4wAFSF16WVKnD,On est pas tous des chiens hein,3 days ago,@lolblock7909,UCGU-cNglkE1Ctka6Vk66pbA,4,1741536473.451312
UgyZZeR77GRrOW2kYIV4AaABAg,The funniest duo we were waiting for,3 days ago,@Coatiiali,UCChVISRAzjgSIYCHdLMHjMg,1,1741536473.753009
Ugy3hBfSPpTOm16mZcR4AaABAg,Need more content with Amine le sang,3 days ago,@moviteathome,UCXyJt-21wgQHeUdLPlbq5xg,2,1741536473.753713
UgzbiyfPQt-4nueJofh4AaABAg,Y’a un truc entre eux ça se ressent mm a travers l’écran c trop chou,3 days ago,@Nailahajji,UChgod9Q-oA9lxhjHAG1jwNQ,4,1741536473.754285
UgyR85GfrlkZQ_6YXlJ4AaABAg,Heureusement j'avais les soys titres🥶,3 days ago,@younes중,UC3Ag2CKt3E3dc-rI2d4Eq7Q,0,1741536473.754843
UgyBYosucTjW8na1tmh4AaABAg,Merci pour les travaux,3 days ago,@calvinvalla1558,UCpfrMYzCOvcEuah7P_y2PoA,4,1741536473.755449
UgzWbnIArS8nZqvsGFd4AaABAg,Plus je vois cette veste du PSG et plus je me dis que 750 euros c'est de l'arnaque.,3 days ago,@masterpeace47,UC503m0ayl7HRTSN6-kFHqNA,1,1741536473.755991
Ugz8v_JYeNYajkOhP2J4AaABAg,le truc blanc ses de la mortaurat ne surtout pas sentir ou manger,3 days ago,@thomasviegaspires,UCCWLdkFqWmx2QCgssB-AdJw,0,1741536473.756531
Ugw3CFCuGY93IAJv2M54AaABAg,we want more videos with Amine !!!,3 days ago,@Papi-pn4sd,UCWUVdSRuO2wMs-JTg1G35gQ,2,1741536473.757066
UgyRBAmn9GuknBdJmHh4AaABAg,The thick French accent makes it more fun to watch hehe,3 days ago,@vanillaklein,UCMxLb0_8NyqDom2dYw2t0Hw,49,1741536473.757597
Ugz1rzfHI4y1XsWyexN4AaABAg,she wants him,3 days ago,@snowy4658,UCO9wtq-YZLMSGtz-O31WCzw,0,1741536473.758132
Ugw7JgBbM0bDtuCHNYd4AaABAg,y'all just date already.,3 days ago,@Asmo_D_euss,UCwaetfAnepRtGifVqNTkTzg,0,1741536473.758667
Ugya8id7BPxZov5UgAV4AaABAg,C’est incr,3 days ago,@Inna_nima,UCcKeT41HvfF2YKqnKLp0Otw,0,1741536473.759196
UgwPRh45Vt3BsvKV_b14AaABAg,ça serais pas l'emblème des francs maçon sur le lit ? xD,3 days ago,@kyubix20,UCkLJ2e6D-EAu7ItduiQGvaA,2,1741536473.759731
Ugwe2xSTzGaJ7-VUtY54AaABAg,Merci pour les travaux 🚧🤣,3 days ago,@amesama9147,UCYha1HJQ5-5RNanADQi5wWw,0,1741536473.760263
UgzgUskEpmFowKVMCGJ4AaABAg,Actually it's a date 😂,3 days ago,@M8Jeannot,UCpBB6QJJesYr-HVf0QARzOg,0,1741536473.760775
UgxynNbAuV4eyDBH6t54AaABAg,I don't know french (few words only) but this is like watching [insert name here] in Paris but IRL with extra plot ;D,3 days ago,@Annairda_pl,UCROEAeXtsAbh6gg7oObpovg,1,1741536473.761429
Ugz79Qo4VOvAQmYG6yt4AaABAg,ils vont tres bien ensemble,3 days ago,@zorojurororonoa2841,UClRD-YotIy5A2_dpinvtjIg,0,1741536473.761996
UgwmAb-9P_kCxiEnWSR4AaABAg,Vous n'avez pas appris le français a l'école au Maroc ?,3 days ago,@jamel_bxl2009,UCc5uQ35u2U4NWC6DIM3A5DQ,0,1741536473.762527
UgySA3x8jC3pzoB4H7F4AaABAg,15:22 les regards de Poki !!!! Il se passe quelque chose,3 days ago,@Nicolassion,UCJPYFnvdJUoy8PyhhVWJCcA,0,1741536473.763072
UgwQ2p26B0pBB-5B52J4AaABAg,Anyone else feel it? Those sparks and shit... they're flying everywhere i dont know how you could miss it,3 days ago,@IXLFreaKz,UCv4XUi93w3q0QLanRJR7Ecg,1,1741536473.763607
UgzbiyfPQt-4nueJofh4AaABAg.AFSAkLa2-AlAFSBKL4ss7y,"Mais ils sont potes mdrr, si c'était avec une meuf personne n'aurait dit ça jpp",3 days ago,@aexma,UCrLV4ZQglD1ch85MZfbyKbA,1,1741536474.002684
UgzbiyfPQt-4nueJofh4AaABAg.AFSAkLa2-AlAFV-xmvAy9V, @aexma y’a rien de mal à être plus que des amis et ce n’est que mon ressentit trql tu réagis comme si je parlais de toi respire un coup cousine,2 days ago,@Nailahajji,UChgod9Q-oA9lxhjHAG1jwNQ,0,1741622874.004825
UgzbiyfPQt-4nueJofh4AaABAg.AFSAkLa2-AlAFZi_EwB9O9, @Nailahajji  Y'a rien de mal mais tu n'en sais absolument rien. Ce n'est pas parce qu'une femme et un homme sont potes qu'ils sont automatiquement en couple.,4 hours ago,@Jarod-o9c,UCK56YuCRSx7NiH73FAJ7jqw,0,1741781274.007299
UgzbiyfPQt-4nueJofh4AaABAg.AFSAkLa2-AlAFZjJxlV3Zp, @Jarod-o9c à quel moment tu vois écrit couple dans mon commentaire ? Et puis même si je le ressent comme ça qu’est ce que ça peut te faire ? C’est dingue de chercher les problèmes ou y’en a pas et d’être outré pour tout et pour rien on parle de deux personne sur une vidéo si y’a rien d’ambiguë entre eux tant mieux et si y’a quelque chose entre eux tant mieux aussi vous etes dingue quand même,4 hours ago,@Nailahajji,UChgod9Q-oA9lxhjHAG1jwNQ,0,1741781274.009242
UgyxWsCAEAFtxbUGu-94AaABAg,Mais le pot de sorcellerie et la tête de goat sur le lit,3 days ago,@Tahia213,UCmhqLiwsJs1xaSJfLvgc8YA,0,1741536474.368525
Ugz1F3k0s3H-tHnBpH54AaABAg,Amine c'est un tueur 😂😭,3 days ago,@lxGrimmjxwxl,UC-Q6CLaujgaATOniwY8Nc_Q,0,1741536474.369616
UgzvMXz0MXiBRroedDJ4AaABAg,Poki the salt in the bowl is for the humidity. The salt is very usefull. When u drop anything in water just put that in the salt (its not a joke),3 days ago,@lxGrimmjxwxl,UC-Q6CLaujgaATOniwY8Nc_Q,0,1741536474.370532
UgytnV1Fik_8oJ7otMl4AaABAg,SINJ ❤,3 days ago,@benzing65,UCbGGYbBghKHfO41sY0zR0OQ,0,1741536474.371236
UgxOUTyFY3g4yCxXswx4AaABAg,1:28 the holy grail was almost attained boys,3 days ago,@IXLFreaKz,UCv4XUi93w3q0QLanRJR7Ecg,0,1741536474.371871
Ugw2cbglyI9HyFF57ZV4AaABAg,Mais le vlog est incroyable srx ils sont grv mignon grv complices ensemble c’est drôle,3 days ago,@Nicolassion,UCJPYFnvdJUoy8PyhhVWJCcA,11,1741536474.372491
UgyP4Gax6ZQCiYFYdNl4AaABAg,13:16 PRIS EN FLAGRANT DÉLIT!,3 days ago,@Sooshu-lover,UCKHvTxdwVQP_uHDXa40bBzQ,8,1741536474.373083
UgybbQeWYaxEhKcMcQN4AaABAg,in America that coffee is an expresso shot size,3 days ago,@Manic_strawberry,UCpLjZrUX6f4zQeSEjbbT6Rw,3,1741536474.373674
UgxaIAUmxIUm18-xpx14AaABAg,Heyyy Billy il a changé 😂😂😂😂,3 days ago,@julesgoupil8426,UCs6OgexPzgVu4EV-5tLUa7w,1,1741536474.374263
UgxBF5Pdv72IUfT5gJt4AaABAg,17:37 le cadrage 😭,3 days ago,@charlottolauto,UCaTYCw57Z2ym9zEGkzFzIsg,6,1741536474.374855
UgyNQSYQMWIxshhm0Mp4AaABAg,SINJ,3 days ago,@dylanhoarau1000,UC1uUAd-e0KlaaDOl73Djdaw,0,1741536474.375456
UgzJGIxedEypfEw37Ix4AaABAg,Les français vous êtes où ??? 🇨🇵🇨🇵🇨🇵🇨🇵🥖🥖🥖,3 days ago (edited),@68cens.677,UCAZSpYctVzTPTal0uFfH93w,4,1741536474.376052
UgzeCJWtHojmfKO2NvB4AaABAg,"En sah, Amine il est vraiment partout cet harceleur",3 days ago,@InfiniteFrequenciesStudio,UCDtge0-ipp9q7TJwH_bfTIA,0,1741536474.376645
UgzxWyjNdQDDKApVFK14AaABAg,Amine va se taper poki la tchoin,3 days ago,@kyky44000,UCFKWfnCsqigkJlciz8iXUYA,0,1741536474.377249
UgwiGETmyaQ2Y6rUW6V4AaABAg,You genualy give your adress bro be careful,3 days ago,@wanderer165,UClY43ats9cDyP2Jy98Xgs8Q,0,1741536474.377829
Ugw_s1f95-gy5Bi6q494AaABAg,ils sont en couple ?,3 days ago,@norahalonso916,UCc-LxKMkS3HQ2BHHGr1Qm4w,0,1741536474.378419
Ugyv22afrmslZF-5tgd4AaABAg,amine le gros singe,3 days ago,@wshhimaaa1003,UCN2hSdX7Hjta3E1hGCJM1Bw,0,1741536474.379001
UgxlvxLQS7TA9w5ZWC54AaABAg,T'es pas un chien t'es un mec capable t'inquiètes pas Amine (ou un esclave capable mais c'est bien aussi),3 days ago,@chlochlo2571,UCjTEwxZA8QjtcYVSw5GPpFA,0,1741536474.379579
UgxN64V3SVRVKRf5xLl4AaABAg,amine boss,3 days ago,@benblk4909,UCcA4y02r3tJfYBmhHbMB94Q,0,1741536474.380378
UgxPNHOBTUI6XXjldA94AaABAg,ILS Sont tout le temps a 2 arrrgh,3 days ago,@benblk4909,UCcA4y02r3tJfYBmhHbMB94Q,0,1741536474.381243
UgxBF5Pdv72IUfT5gJt4AaABAg.AFS3Dra36FKAFU4C6Dz6Qz, @charlottolauto  c la signature d amine tkt 😭,2 days ago,@Ploof_3,UCJvn1RI0ro1XvaPJwrBtrJQ,1,1741622874.589796
UgzxWyjNdQDDKApVFK14AaABAg.AFS1_OChwrQAFTZgLREZla,commentaire de maxi golmon,2 days ago,@louanam3465,UCZ1l4yX6nVZhtuA7X_QD4eA,1,1741622874.782406
UgzxWyjNdQDDKApVFK14AaABAg.AFS1_OChwrQAFUcuQEsk4Z,Aie un minimum de respect pour amine et pokimane stp. Sinon reste silencieux avant qu'on ne dise pareil de ta daronne,2 days ago,@pookpook3891,UCbi_rXHS6zSmqG_pxNl9GqA,0,1741622874.784236
UgwiGETmyaQ2Y6rUW6V4AaABAg.AFS1QJjqFaVAFS2eqCnSiX,@wanderer165 it’s not her actual appartement but a airbnb like she said :) she’s probably not in it anymore,3 days ago,@lixfeels143,UC_7WIeKnpql4jBydihkIE6A,1,1741536474.984169
UgwXEaxDANpr9ot5EGp4AaABAg,SINJ,3 days ago,@Narigeek,UCjOtZK80VNSFjzPTpO9OFqw,0,1741536475.300588
UgxJFHtlqmjX4_jtC8V4AaABAg,amine t'es un pirate,3 days ago,@Zzzzz93-d5q,UC9w34gy_KD75a5T3cs5eaJg,0,1741536475.301201
UgyyClabGafZdYGbBCt4AaABAg,Mdr,3 days ago,@Lespoupou,UCdhCqTcP7zjW1fSt_-RdCoA,0,1741536475.301748
Ugxm28n48Qwj9LgYbu54AaABAg,Masterclass,3 days ago,@Schlaousilein67,UC7aIjE8CSiCe50ToK0U6IiQ,0,1741536475.302282
UgxSawRc_m5C4fuTXM94AaABAg,Hi Imane please stay safe and don’t film your windows ! French man are really dangerous,3 days ago,@epyosa,UCgGW0POzny8Lg7ZwiXPYUkQ,1,1741536475.302812
UgxyqMuGMbt8XyWnheJ4AaABAg,Elle aurais pus ranger l’appart avant quand même car la c chaud,3 days ago,@hvbrooky7258,UCxfIWjob7Zh7887eBCqlMNA,0,1741536475.303336
UgyxqzvPBCUSIXM1Imp4AaABAg,"14:50 that black and white picture is baby Lord Krishna, a Hindu God 😊",3 days ago,@divyasrimahadev1834,UCT1KbrbbGFrtALlad3PAjQA,0,1741536475.303864
Ugws0ALLyo50l_G63hN4AaABAg,Le niveau d’anglais de amine me fait peur,3 days ago,@Lu_lucie,UCichXFnoZFmBhUzHopuEcOQ,1,1741536475.304736
Ugwvs-a7JRmzLOxyPQ14AaABAg,I love this duo poki x amine ON ADOREEEEE😭🫶🏻,3 days ago,@sawsanesmaili6755,UCkpD0JBhwwT_56erTiZKAFg,1,1741536475.305995
UgxlNsXD4ImUCmSCdyN4AaABAg,vous me le branlez celui la,3 days ago,@HeyDo29,UC1NzdeORKU1LULLAMsX-Xzw,1,1741536475.306806
UgykKk5y0dYj5ZSjRPt4AaABAg,L’appart a 10k par mois,3 days ago,@hvbrooky7258,UCxfIWjob7Zh7887eBCqlMNA,0,1741536475.307606
UgzDeeGZ5TWSHwXRF8d4AaABAg,You two are so cuuute,3 days ago,@louloulink2,UCW2oXm50t1WYMxOOqABqJ1g,6,1741536475.308238
Ugzv9EUsB1pvZl6S7Rh4AaABAg,6:12 c’est tellement une princesse je peux pleurer,3 days ago,@acyls,UCjwHMJm_ZSt0_KfY4BOOmPQ,2,1741536475.308809
UgxPFdH2RHtgsgf_j5R4AaABAg,"11:14 I have a familly castle, this is a CRIME; these armchairs are super expensive and fragile and everything. I litteraly got an heart attack ! I'm actually very mad even if it's not my stuff",3 days ago (edited),@toinouH,UC2ojTp28ufpC4xkwl0cYILg,0,1741536475.309356
Ugx_RoXtS8s0oGWoLpp4AaABAg,The decoration in your appartement is UGLY LOL,3 days ago,@Blolf,UCXNtAmBYogl8kHoPmBi6kPQ,0,1741536475.309893
UgyfmzOo7zYAuC8qFv54AaABAg,The duo I never knew I needed,3 days ago,@Prettyyyyx,UCxeoju7GnKUrM74IDA4eDWg,3,1741536475.310423
UgyIeciTY5x8mzwntMx4AaABAg,Il est giga étrange l’appart et je vis à Paris 😭😭😭,3 days ago,@Lu_lucie,UCichXFnoZFmBhUzHopuEcOQ,3,1741536475.310951
Ugx5UiYsGmrl2qaqtZ54AaABAg,"14:47 it's an indian god, Krishna XD",3 days ago (edited),@xctober9496,UCX7C1aqu1DsZ0FH1A40DUYg,2,1741536475.311494
UgzzX61nVqRPRV-0mC14AaABAg,uhh.. madame!! fire crib! 🔥,3 days ago,@xctober9496,UCX7C1aqu1DsZ0FH1A40DUYg,0,1741536475.312019
Ugx5scMdbGnY3UAnxxt4AaABAg,la vidéo est trop bieeeeeen T_T,3 days ago,@acyls,UCjwHMJm_ZSt0_KfY4BOOmPQ,2,1741536475.312544
UgxSawRc_m5C4fuTXM94AaABAg.AFS0BtGd2dNAFSF9lbgOxB,all mens are dangerous,3 days ago,@lolblock7909,UCGU-cNglkE1Ctka6Vk66pbA,2,1741536475.530726
UgxyqMuGMbt8XyWnheJ4AaABAg.AFS-QQ5CsctAFS1tb74bfC,Elle vient à peine d’arriver 💀,3 days ago,@keksk.e8962,UCaOq5yOzKMn958SkyBwwvqg,1,1741536475.758455
Ugymrwp-US9Bws-_mmh4AaABAg,EP 2 😂🎉,3 days ago,@DAVID_75000,UCnji8DzwyaBs0KV2CCEbpfQ,2,1741536476.084284
UgzllKA0lvFv0VShPzF4AaABAg,Imane and Amine sounds like a destined name haha,3 days ago,@emmie9102,UCwI5q0lwWuexMAYfdRP_W6w,6,1741536476.08592
UgzIcSAaKub2ESsdvxV4AaABAg,"You put salt on the corner of a room put keep spirits away, maybe this AIR BNB is haunted....",3 days ago,@louiselenepveu6326,UCN-gpedU8hGbviCRS-Y_PHA,2,1741536476.086648
Ugzv6jlNF_d_HRnz1294AaABAg,C'est quand que vous officialisé votre couple ?,3 days ago,@bourguibab6075,UCNy24DZCGUCUPNqIhSVadkg,9,1741536476.087224
UgwJKKX6mdBOsw5z2nh4AaABAg,He’s so annoying and stupid. I hope she never dates him,3 days ago,@ericanl,UCncNPWNiOqTE692_lhx5iUA,1,1741536476.087789
Ugy-3CvVV7cbg1ynXvV4AaABAg,Salt to absorb humidity,3 days ago,@bourguibab6075,UCNy24DZCGUCUPNqIhSVadkg,0,1741536476.08833
UgxRJfZYHDPoyz-iB3x4AaABAg,mettez vous en couple,3 days ago,@VitaGasnier,UCepG1zpGXc4TYsnApOnfqsg,0,1741536476.089136
UgzAqmOc8Ze0Y7Oi2GZ4AaABAg,THIS VIDEO IS SO UNDERRATED WHATTT,3 days ago,@Notkahina,UCTi4hQbER8_rR9cqrjUxv6Q,6,1741536476.090149
UgyC6GvMyAe-8RiAbBN4AaABAg,Le meilleur duo du moment !,3 days ago,@nockzia2245,UCd2wvcTlcVDdwyiuggBkvjw,2,1741536476.090678
UgzuwS-wFVa_CvO56oV4AaABAg,Amin c'est un canard en fait,3 days ago,@bourguibab6075,UCNy24DZCGUCUPNqIhSVadkg,5,1741536476.091203
Ugxym12UmD7XBya_ZBh4AaABAg,MERCO POUR LES TRAVEAUX !! 🤣,3 days ago,@kaguyaotsutsuki1402,UCBwewauLrSVzjWnhzo-PLGg,0,1741536476.091737
UgzBEkCDpMSLdZz2z2p4AaABAg,"4:00 le ""yeah va te faire foutre"" m'a tué de rire, pokimane t'es trop adorable je t'adore😭🤣❤",3 days ago,@its_kioko1,UCZt6Ji3NMORoAQ6m-L0eQZw,1,1741536476.092274
Ugy2nQdkCKBTgm28giV4AaABAg,medicaments il a dit hahahahah 😆,3 days ago,@dojadog1337,UCd80llNa2Va-N6F53zGjvrQ,0,1741536476.092957
UgzUBAyOmQpVRKWNrZp4AaABAg,Faite du x,3 days ago,@mael_uchh8652,UC_10wpAoEs4LY9dexORNpEw,0,1741536476.093942
Ugw2atvU00dg1tKzOEV4AaABAg,Est-ce que je suis la seule à être en turbo stress qu’elle montre autant d’image de la rue et de la cage d’escalier ? Trop peur qu’un taré la traque 😮,3 days ago,@psykiwiii,UCfStz95gh0IIrPAaVNWCK5Q,1,1741536476.094942
Ugzepc8Cu7aJG8uevVV4AaABAg,why are your walls covered in trash you could find in a yardsale after a week after the good stuff has already been picked up?,3 days ago,@Happypizza1134,UCgp1vGqp6nMYRwLG1EUx9zg,0,1741536476.095634
Ugyg-u3N1pKbhLJFVLx4AaABAg,amine il est piqué je pense,3 days ago,@cestlebon972,UCvvwRhEUoeQ6Hfva90OBJdA,7,1741536476.096423
UgxR9unajHsgOjbdshd4AaABAg,C'EST BON ON SAIT !! VOUS ÊTES EN COUPLE ???,3 days ago,@Seomi_ytb,UC1hVJ-2ShfaPn6MsFucFgQw,7,1741536476.097105
UgzbIuTiFw1DaI9QFfZ4AaABAg,Amine x Pokimane ❤❤❤,3 days ago,@raminouboinariziki4806,UCktSSOplci-kAgtFQAedH6g,5,1741536476.097789
Ugxd7E_SNAxwnm_SJg14AaABAg,same story with la sirène and Inoxtag,3 days ago,@loickristic7105,UChA8Oh6v-xfdfLfEq5GaQOg,5,1741536476.09833
UgwJKKX6mdBOsw5z2nh4AaABAg.AFRvcORNM1WAFSFDWMo0zp,He isn't like that in reality don't be stupid,3 days ago,@lolblock7909,UCGU-cNglkE1Ctka6Vk66pbA,1,1741536476.361547
Ugw2atvU00dg1tKzOEV4AaABAg.AFRrR5Bozc1AFRt6JLjEe9,C'est un Airbnb j'imagine qu'elle poste ça alors qu'elle est déjà partie,3 days ago,@Airmka,UC1AKP75oWkakiZKpKT7TR4Q,2,1741536476.555423
UgxR9unajHsgOjbdshd4AaABAg.AFRpmrQxUfMAFT8vzDx9MG,Tellement l'alchimie est présente je suis amoureux de leur couple 🥹😭,2 days ago,@NeiliOff,UCOwZLSXagU7mbuB_XDD4sGQ,0,1741622876.75865
UgxR9unajHsgOjbdshd4AaABAg.AFRpmrQxUfMAFT9Okq0VxW,@NeiliOff  mais vrmt ils vont trop bien ensemble ♡,2 days ago,@Seomi_ytb,UC1hVJ-2ShfaPn6MsFucFgQw,0,1741622876.762874
Ugy-wOlSdJI1c9gyVTJ4AaABAg,8:26 « You don’t like minion ?😧 SORS 😡🎀 »,3 days ago,@Limmigre.Parisienne,UCiTd8pTY27hCACnXa2vfqNg,2,1741536477.129937
UgygcMUK3I-hfHysPc94AaABAg,✨️ you need to toc toc ✨️ by amine,3 days ago,@amiragueroui4907,UCeQhXsprPMvIeKQ7eeBqphA,2,1741536477.130616
Ugw6EnbGpEenxapGDHJ4AaABAg,"Le Roomtour, elle a juste besoin de faire un 360. 😂",3 days ago,@OsVideo7,UCfe-0zrgSvQq7m4wwdcsSww,0,1741536477.131226
UgwPgDjIpwqChM1iCFh4AaABAg,Why is there Baby Krishna in a closet and salt under the bed ? The owner is like a hippie ??,3 days ago,@ox.din52,UC0mZ1tViQxWoCb23f9c2-hA,1,1741536477.132324
Ugw0YFz331tq5Fp2aD14AaABAg,"Amine qui va continuer de nous dire qu'il y a rrrrr avec Pokimane, mais starfoullah maintenant y fait des visites d'appartement tah les stephane plaza mdrr",3 days ago,@hifiblack1,UCXEjGja7TlXz-yBW7tCbifw,79,1741536477.133285
UgxHfMXsSTjsxiSzvAt4AaABAg,Franchement a vous deux vous partager qqch de super je vous souhaite du bonheur et vous faites  un super duo🎉🎉🎉......❤,3 days ago,@Primelvling,UCHt72W2nAiZea1wtVdFoqzg,1,1741536477.134314
UgygYPb-BQ0MneI-O1V4AaABAg,le duo de bz,3 days ago,@Esteban-f3j,UC2XT8Fk1Y7JoERppGXjAfGQ,5,1741536477.135293
UgytpvSx2qVgCvV144h4AaABAg,Vous pensez qu'ils sont enssemble ?,3 days ago,@RB_San,UCub2-oX90z5o0LIbEJTM7Jw,1,1741536477.136461
UgwCItaWCLe631bpmMV4AaABAg,Ils vont trop bien ensemble,3 days ago,@JoxGamingYT,UCuD8Y2Qu7UYc8AUNmBJ27fw,5,1741536477.137496
UgwGqlHfkIhNeyuM21V4AaABAg,C’ est bon il l’a poutre.,3 days ago,@Azurasmar0,UCGVds5-1K1pNqtVeTxRjlRQ,1,1741536477.138224
UgxfFFHrXN8x021lxV14AaABAg,Le monteur mets les sous-titres en français quand elle parle anglais on comprend pas tous,3 days ago (edited),@Keyz_zeldrix,UCLQ-rlJZ0mcfSmq0U8CXvgw,1,1741536477.139086
Ugzp7cb3iPGsCl52SRt4AaABAg,"Trop,gênant un mec qui chose du 48 et qui m'est son pied dans un truc qui fait la taille dune poupée Barbie",3 days ago,@broadcasttotheb3924,UC1HwONI8froB0Xbzp8GQZNQ,1,1741536477.139866
UgxnpQZhTb8bajGkwlp4AaABAg,"Faut qu'elle fasse plus attention sur ce qu'il filme on peut facilement retrouvé ou pokimane habite tres.
Sinon super vidéo",3 days ago,@Totor2.0,UCrU6nvita3Bu2-6cIuQqrBg,0,1741536477.140613
UgwpoVaMizCabTEImpV4AaABAg,Sa ma fumer a quel point il c'est foutu de elle a la fin😂,3 days ago,@ChillMen-z8y,UCL42hTiEVRsAbZt31Tjw5NQ,0,1741536477.141301
UgyWawDznoBsKCLIIU14AaABAg,merci pour les travaux !!,3 days ago,@jonathan_simon,UCj8JLpPzbtLR5ok6YS8x_8w,1,1741536477.143407
UgyOAAOzJXH28ZFQM-R4AaABAg,Elle veut elle veut,3 days ago,@latrendkiller5127,UClvjl6VN1MU_ob18AH5xUsw,1,1741536477.144045
Ugz0np-87dSGaFCcKmh4AaABAg,-1000 aura pour Amine,3 days ago,@AbdoulayeDate,UC0BurLhp1qwBU_gLyvhORtg,0,1741536477.144601
UgzHRduVrTq1XSY7Yvh4AaABAg,When muslims are living the dream and you're not 🦦🧃,3 days ago,@reducetheatoms,UCAM9bnnVunNmOMbcW8pz4aA,0,1741536477.14534
UgxYTNXwPI4uFlLenoR4AaABAg,bangerr,3 days ago,@Inseuline,UCm6GcPdnzutd9QPirw0OPMA,0,1741536477.146041
Ugxg2hq8pCmmvgV97id4AaABAg,Fréro.. tu sais que les deux vont finir par se pécho c'est obligé. Toujours fourré ensemble et tout,3 days ago,@oGaNe_,UC666Kh7Us4C2aFYiul7R_Qw,7,1741536477.146627
Ugw0YFz331tq5Fp2aD14AaABAg.AFRnYH35Js4AFS58TKCxDo,Mais vraiment 😂😂,3 days ago,@nanag7750,UCXIiKicHdgoTRA6M2R-hzwQ,3,1741536477.368877
Ugw0YFz331tq5Fp2aD14AaABAg.AFRnYH35Js4AFSazFxP1pA,😂😂😂😂😂😂😂😂😂😂🤣🤣,2 days ago,@wasabiANDkimchi,UC4S9n8mbTJwrpgY343AjeEw,0,1741622877.370324
Ugw0YFz331tq5Fp2aD14AaABAg.AFRnYH35Js4AFX0RTRfmZw,Peut-être de l’amitié ?😂,1 day ago,@yoooo7138,UC0I6AXh3ocyYYCNEusj9KBg,0,1741709277.372056
Ugzp7cb3iPGsCl52SRt4AaABAg.AFRjzHg7XoKAFRuuk_7T4c, @broadcasttotheb3924  pourquoi tu juges? Ça sert a rien.,3 days ago,@Notkahina,UCTi4hQbER8_rR9cqrjUxv6Q,0,1741536477.564862
Ugzp7cb3iPGsCl52SRt4AaABAg.AFRjzHg7XoKAFS9tL0lwZ5,Frustré,3 days ago,@supa_seven,UCtx8Coqc80Nf8doefwdnERQ,0,1741536477.568278
Ugyv_d-o9HCKRuMftb14AaABAg,It's a bit to cluttered for me. I don't mind if it's my own stuff but I wouldn't wanna live in someone else's things 😅,3 days ago,@MateusChristopher,UC7MNYS-taw-EPITWbqS4dYQ,1,1741536477.870705
UgzcnTUsW1BP2Mz73j54AaABAg,"14:30 It kills me laughing, there was a bit of Cinna's energy in that part of the video with the ""do you want to fight"", it was so cute 🥰😂",3 days ago,@guccibiyi,UCEey3Z1xHwbkESrk49rjW3g,13,1741536477.872196
UgxxXvLKauPxvcQ2JER4AaABAg,People who do witch craft use salt to attract jinns be careful,3 days ago (edited),@Hgg19,UC7KSVm8PzQ8f_pd8J9IohQw,0,1741536477.873292
UgxA5y8COYWwQ4TnwtR4AaABAg,14:55 that picture is of krishna . In sanatan religion he is our god,3 days ago,@Tx_SouL_B00st,UCJu98PozhYFv0WV4l9fI1kA,6,1741536477.874668
Ugxz2B0ezmD93ozpKnx4AaABAg,"17:05 salt, that's only salt.  To prevent humidity or ghost. that depends on your vibes.",3 days ago,@Coz57,UCaMtOYz-VfbhIAy_hCBzcFQ,0,1741536477.875349
Ugwm0PPc4d0c1CkBe1R4AaABAg,"Amine and Imane, with names this similar no wonder the chemistry is off the periodic table.",3 days ago,@prawinchettiar3400,UCNXrL98ifS69Hx6O0xmf6iQ,11,1741536477.875963
UgwyPjUnIO8MEjrhL6x4AaABAg,"11:50 saut lire avec son doigt. En progrès, encouragements pour le passage en 6e",3 days ago,@Coz57,UCaMtOYz-VfbhIAy_hCBzcFQ,6,1741536477.876718
UgzvuC7GarVPDEeEWbB4AaABAg,"she didn't mean the glasses, she meant somthing else",3 days ago,@khimoumamin7506,UCocIzqCNA2Hfdj5wsqvKbQA,0,1741536477.877988
Ugx7xGDvkV4UiTMnejJ4AaABAg,Waah les gars je viens de capter: Amine et Imane c'est le meme nom avec 2 lettres interchangé,3 days ago,@prawinchettiar3400,UCNXrL98ifS69Hx6O0xmf6iQ,44,1741536477.878845
UgyhBWlxyio-iINpdap4AaABAg,pokimane looks so short with amine filming lmao,3 days ago,@jlk4894,UCMpcxmliwo3PwQu1GhmVmvg,4,1741536477.879515
UgxxNDg7OaSAtPHXgB54AaABAg,"Cette vidéo est tellement devenue ma comfort video, je la regarde à chaque fois !! 😅❤",3 days ago,@Hcek4494,UCmpYOwZzSxRUGRQWk7sojOA,5,1741536477.88013
UgxQlFiXZfOoZD9PoSh4AaABAg,évite de dire que tu est marocaine ta rien de marocain,3 days ago,@redma1758,UCc9pNShttDxmLcB-LR-cmyw,1,1741536477.88073
Ugy057qyc6wskGaChkx4AaABAg,toujours à moitié à poil elle est insupportable,3 days ago,@redma1758,UCc9pNShttDxmLcB-LR-cmyw,0,1741536477.88132
Ugx9hSmXCRIytEw4na54AaABAg,French Bodyguard is Grande.,3 days ago,@qwi2311,UCeNnkJ3GV4gYEWfjaiVoySQ,3,1741536477.881903
